date,station,city,pressure,wind_speed,wind_direction,temperature,humidity,rain20,rain08,cloud,visibility,phenomenon
20161008,502,E,814.38,5.3,160,9.38,71.25,0,9.2,50,999999,"01,02,"
20161008,503,E,835.98,2.9,47,8.53,64.75,0,2.9,40,7260,"02,"
20161008,504,E,851.13,2,233,11.78,62,0,7.8,999999,999999,
20161009,201,B,1002,6.1,351,25.48,70.5,0,0,96.67,19016,
20161009,501,E,792.13,7.1,19,7.2,76.75,999999,999999,999999,12995,"60,"
20161009,502,E,814.98,6.7,311,8.23,91,9.5,0.3,100,999999,"60,10,"
20161009,503,E,836.6,5.2,13,9.63,78.25,3.3,0.4,53.33,2097,"60,10,"
20161009,504,E,852.03,2.5,10,10.55,80.25,7.9,0.1,999999,999999,"60,"
20161010,201,B,1003.15,4.4,17,24.65,65.75,0,0,73.33,12210,
20161010,501,E,790.4,3.6,153,6.73,76.25,999999,999999,999999,15417,"02,"
20161010,502,E,813.1,2.3,138,7.85,88.5,0,0,100,999999,"01,"
20161010,503,E,834.6,2.3,151,7.48,82.75,0,0,100,2297,"01,10,"
20161010,504,E,849.75,1.7,33,10.58,78.25,0,0,999999,999999,"01,"
20161011,201,B,1003.85,5.1,17,23.08,78.5,0,1.5,100,30110,
20161011,501,E,792.7,4.5,147,8.13,72.75,999999,999999,999999,3302,
20161011,502,E,815.08,3.5,307,9.4,90.75,0,0,100,999999,"01,"
20161011,503,E,836.35,3.1,171,10.75,77.25,0,0,100,3289,"01,10,"
20161011,504,E,851.7,1.8,48,12.55,77.25,0,0,999999,999999,
20161012,201,B,1005.58,5.4,26,22.98,85.25,1.5,0,100,3075,"10,80,"
20161012,501,E,793.63,4.2,149,8.18,68.75,999999,999999,999999,4436,"01,"
20161012,502,E,816.6,2.3,261,9.13,78.25,0,0,100,999999,
20161012,503,E,837.95,2.3,148,8.68,83.25,0,0,100,2100,"01,10,"
20161012,504,E,853.13,1.8,355,12.1,74.5,0,0,999999,999999,
20161013,201,B,1006.35,4.9,20,24.98,77.5,0,0,76.67,24691,"80,"
20161013,501,E,790.28,5.7,137,8.68,67.25,999999,999999,999999,20168,"01,"
20161013,502,E,812.98,5.3,141,10.13,78.25,0,0,33.33,999999,"01,"
20161013,503,E,834.05,3.2,140,9.2,75.75,0,0,33.33,2001,"10,01,"
20161013,504,E,849.05,2.7,30,14.05,62.25,0,0,999999,999999,
20161014,201,B,1006.03,4.9,18,26.05,74,0,0,40,20584,
20161014,501,E,788.3,5.8,326,7.65,76,999999,999999,999999,14722,"01,"
20161014,502,E,810.93,4.7,133,9.6,81.75,0,0,100,999999,
20161014,503,E,832.25,2.2,214,8.6,81,0,0,100,2881,"10,01,"
20161014,504,E,847.28,2.7,77,12.75,70.5,0,0,999999,999999,
20161015,201,B,1005.6,5,18,26.1,71.5,0,0,50,16954,
20161015,501,E,789.25,6,22,8.23,68.25,999999,999999,999999,13984,"02,"
20161015,502,E,811.88,3.4,247,9.48,80.25,0,0,33.33,999999,"01,10,42,"
20161015,503,E,833.03,2.7,34,9.53,74.75,0,0,40,2426,"01,10,"
20161015,504,E,848.08,1.9,39,13.33,70.25,0,0,999999,999999,
20161016,201,B,1003.88,4.3,4,27.65,67.25,0,0,70,13910,
20161016,501,E,796.2,3.8,331,6.78,67.5,999999,999999,999999,19938,"80,"
20161016,502,E,819.38,4.1,22,8.45,68,0.2,0.2,100,999999,
20161016,503,E,840.93,4.3,206,7.08,79.5,0.2,0.2,100,6996,
20161016,504,E,856.28,3.7,38,11.58,59,0.5,0.5,999999,999999,
20161017,201,B,1002.18,6.3,24,26.53,77.75,3.6,19.3,96.67,4875,
20161017,501,E,791.23,3.6,166,5.88,74,0,999999,999999,4051,
20161017,502,E,814.2,3.4,246,7.6,69.5,0,0,0,999999,"01,02,"
20161017,503,E,835.55,4,129,6.03,75,0,0,0,1172,"10,01,02,03,"
20161017,504,E,850.73,1.6,347,10.2,66.5,0,0,999999,999999,"02,"
20161018,201,B,1000.9,4.6,19,24.48,96.5,110.7999,129.3998,100,353,"10,80,"
20161018,501,E,790,4.1,151,8.18,56.25,999999,999999,999999,6543,"02,"
20161018,502,E,812.5,3.4,162,8.53,58.25,0,0,0,999999,
20161018,503,E,833.68,3.3,76,6.8,69.5,0,0,0,3663,"10,01,02,03,"
20161018,504,E,848.7,2.1,2,10.73,64.25,0,0,999999,999999,"02,"
20161019,201,B,1001.35,3.4,74,24.85,98.5,117.5999,83.3,100,498,"10,80,"
20161019,501,E,788,5.3,129,9.1,51,999999,999999,999999,15853,
20161019,502,E,810.65,4.5,133,8.53,85.75,0,0,66.67,999999,"01,"
20161019,503,E,831.8,2.1,155,7.4,74.5,0,0,93.33,1631,"10,01,"
20161019,504,E,846.73,2.2,37,12.63,66.75,0,0,999999,999999,
20161020,201,B,998,3.3,341,26.8,85,0,1.8,73.33,5670,
20161020,501,E,784.65,6.1,122,8.15,62.5,0,999999,999999,5231,"02,"
20161020,502,E,806.85,5.1,92,10.28,73.5,0,0,33.33,999999,"01,"
20161020,503,E,828.3,5.4,27,9.43,64.75,0,0,43.33,2622,"01,10,02,"
20161020,504,E,843.1,3.4,53,13.13,67,0,0,999999,999999,
20161021,201,B,989.85,8.9,332,25.58,90.5,83.7,82.4,100,1059,"80,"
20161021,501,E,789.68,6.2,335,7,67.75,999999,999999,999999,8511,"80,"
20161021,502,E,812.03,5.5,19,10.3,48.75,0,5.7,66.67,999999,
20161021,503,E,833.88,4.3,48,10.65,46.75,0,8.5,43.33,7739,"06,"
20161021,504,E,848.75,3.2,22,13.45,38.25,0,9.2,999999,999999,
20161022,201,B,999.98,6,210,27.1,90.75,0.5,0,70,3349,"80,10,"
20161022,501,E,790.75,5.5,321,4.25,92.75,999999,999999,999999,6288,"60,"
20161022,502,E,814.18,6.3,325,4.75,95.75,5.7,0,100,999999,"60,"
20161022,503,E,835.95,4.6,32,5.9,86.75,8.5,0,70,5090,"10,60,"
20161022,504,E,851.48,3.2,54,7.78,79.25,9.2,0,999999,999999,"60,"
20161023,201,B,1002.53,2.7,135,27.2,87,0,0,50,6201,"10,"
20161023,501,E,787.2,4.2,37,5.25,83.5,999999,999999,999999,316,"10,42;327,01,"
20161023,502,E,809.85,3.7,132,4.73,91.75,0,9.1,33.33,999999,"01,02,"
20161023,503,E,831.83,3.7,74,4.75,87.75,0,3,73.33,83,"10,01,02,42;083,"
20161023,504,E,847.2,1.8,57,6.83,87.25,0,7.7,999999,999999,"10,"
20161024,201,B,1003.73,3.2,323,27.33,88.25,9.7,9.7,76.67,800,
20161024,501,E,788.18,6.1,323,4.95,90,1.2,0.6,999999,5637,"60,"
20161024,502,E,811.1,4.4,307,7.13,87.5,9.2,0.1,100,999999,"60,"
20161024,503,E,832.68,4.4,42,7.18,82.5,3,0,93.33,4003,"60,"
20161024,504,E,847.98,3.3,47,9.2,82,7.7,0,999999,999999,"60,"
20161025,201,B,1005.7,3,126,27.1,87,0.6,0.6,36.67,6812,"01,"
20161025,501,E,786.55,5.1,157,6.43,81.5,0,0,999999,6638,"01,"
20161025,502,E,809.23,6.8,148,7.45,84,0,0.4,100,999999,"01,"
20161025,503,E,830.83,4.2,20,8.13,78,0,0,86.67,3214,"10,01,"
20161025,504,E,846.1,1.9,332,10.48,72.25,0,0.3,999999,999999,
20161026,201,B,1008.03,2.5,59,27.2,81.5,0,0,30,8822,"01,"
20161026,501,E,788.95,4.1,138,7.1,73,0,999999,999999,24993,
20161026,502,E,811.58,3.9,129,8.9,85.5,0.4,3.3,100,999999,"60,10,"
20161026,503,E,833.25,4.3,28,9.75,67.5,0,0.7,100,10296,
20161026,504,E,848.45,1.7,40,11.13,73.5,0.3,1.5,999999,999999,"60,"
20161027,201,B,1008.68,2.7,185,27.73,81.5,0,0,30,10639,"01,"
20161027,501,E,794.4,5.8,330,0.28,84.25,6.7,5.4,999999,1226,"68,"
20161027,502,E,817.85,5.8,294,1.38,95.5,6.7,3.4,999999,999999,"68,70,"
20161027,503,E,840.73,5.1,15,2.4,74.5,5.2,4.5,100,675,"10,68,"
20161027,504,E,856.48,4,10,4.08,77,4.5,3,999999,999999,"60,68,"
20161028,201,B,1007.73,2.8,210,27.9,78,0,0,56.67,11299,
20161028,501,E,798.18,4.7,135,-2.2,92.5,1.3,1.2,999999,3161,"68,16,03,"
20161028,502,E,822.23,4.8,139,-0.68,87.25,0.3,0.4,40,999999,"02,03,"
20161028,503,E,844.95,3.6,38,-0.1,88,0.5,0.5,100,3118,"03,02,"
20161028,504,E,860.75,2.4,49,2.53,71.25,0.2,0.2,999999,999999,"60,"
20161029,201,B,1009.83,4.6,23,26.03,81.5,0.5,0.5,93.33,5852,
20161029,501,E,794.45,4.9,134,0.7,87.5,0,0,999999,4777,"68,03,"
20161029,502,E,818.13,3.7,30,2.58,83.25,0.1,0,33.33,999999,"70,"
20161029,503,E,840.38,3.1,154,2.43,85.25,0,0,50,3942,"68,10,02,03,"
20161029,504,E,856,2.7,36,4.98,75.75,0,0,999999,999999,"70,"
20161030,201,B,1012.88,5.5,17,22.75,70.75,0,0,73.33,11806,
20161030,501,E,792.73,6.1,180,0.35,77.5,0,999999,999999,4061,"03,02,"
20161030,502,E,816.13,4.3,301,1.85,80.5,0,0,100,999999,"01,02,03,"
20161030,503,E,838.4,5.4,23,1.03,74.25,0,0,80,2103,"10,02,03,"
20161030,504,E,853.88,3.3,33,4.65,72.75,0,0,999999,999999,"02,03,10,"
20161031,201,B,1012.15,4.1,22,24.28,72,0,0,73.33,13810,
20161031,501,E,795.38,4.3,135,0.08,79.75,0,0,999999,5184,"03,02,"
20161031,502,E,818.7,2.6,161,1.98,85,0,0,0,999999,"01,02,03,"
20161031,503,E,841.05,3,158,0.63,72.5,0,0,999999,4653,"10,03,02,"
20161031,504,E,856.6,2,38,4.88,64.25,0,0,999999,999999,"02,03,"
20161101,201,B,1012.8,6.4,23,22.8,68.25,0,0,100,20678,
20161101,501,E,796.13,4.7,145,2.8,67.25,0,0,999999,6399,"03,02,"
20161101,502,E,819.28,2.5,226,4.53,72.75,0,0,46.67,999999,"01,02,03,"
20161101,503,E,841.23,2.6,158,3.98,69,0,0,60,2489,"02,03,10,"
20161101,504,E,856.7,1.8,107,7,69.75,0,0,999999,999999,"02,"
20161102,201,B,1013.35,6.1,14,21.45,67.75,0,0,20,27492,
20161102,501,E,796.23,3.3,315,3.83,63.25,0,0,999999,6084,"03,02,"
20161102,502,E,819.18,2.6,216,3.73,73.25,0,0,66.67,999999,"01,02,03,"
20161102,503,E,841.1,2.1,163,3.3,73.25,0,0,33.33,2689,"10,02,03,"
20161102,504,E,856.58,1.5,30,6.2,72.75,0,0,999999,999999,"02,03,"
20161103,201,B,1012.38,5.1,9,20.38,64.5,0,0,33.33,23454,
20161103,501,E,793.03,5.2,12,4.8,63.75,0,0,999999,1882,"03,02,"
20161103,502,E,815.8,2.9,272,4.98,72.25,0,0,26.67,999999,"01,02,03,"
20161103,503,E,837.6,2.3,174,3.78,76.25,0,0,40,2752,"10,02,03,"
20161103,504,E,853.03,1.4,89,6.73,76.25,0,0,999999,999999,"02,03,"
20161104,201,B,1008.3,4.3,11,21.18,66.75,0,0,0,10767,"01,"
20161104,501,E,787.08,4.3,156,5.28,56.25,0,0,999999,2102,"03,02,"
20161104,502,E,809.6,3.3,250,5.58,66,0,0,0,999999,"01,02,03,"
20161104,503,E,831.15,2.5,129,4.4,75.25,0,0,13.33,1429,"10,02,03,"
20161104,504,E,846.45,1.5,53,7.28,75.5,0,0,999999,999999,"02,03,"
20161105,201,B,1005.58,2.7,179,23.28,76.5,0,0,43.33,6183,"10,"
20161105,501,E,785.75,4.5,315,6.68,43.75,0,0,999999,8903,"03,02,"
20161105,502,E,807.95,3.3,252,4.85,68,0,0,10,999999,"01,02,03,"
20161105,503,E,829.53,3.1,66,4.4,75.5,0,0,16.67,2261,"10,02,03,"
20161105,504,E,844.7,1.7,64,6.93,74.75,0,0,999999,999999,"02,03,"
20161106,201,B,1007.58,2.4,63,23.13,82.5,0,0,50,5556,"10,01,"
20161106,501,E,791.55,6.2,34,4.38,46.25,0,0,999999,9545,
20161106,502,E,814.8,3.9,312,5.85,56.25,0,0,100,999999,"01,"
20161106,503,E,836.65,4.2,50,6.03,48.5,0,0,100,3678,
20161106,504,E,852.08,2.4,29,8.83,49,0,0,999999,999999,
20161107,201,B,1009.08,2.5,143,24.5,81,0,0,20,6587,"10,01,"
20161107,501,E,799.08,6.3,338,1.43,50.75,0,0,999999,24476,"03,"
20161107,502,E,823.1,4.9,4,2.5,47,0,0,999999,999999,
20161107,503,E,845.5,5.1,42,2.6,52,0,0,93.33,1123,
20161107,504,E,861.13,3.5,37,6.13,40.25,0,0,999999,999999,
20161108,201,B,1010.2,5.1,349,24.08,79.75,0,0.5,73.33,5531,"10,01,"
20161108,501,E,796.4,2.7,148,-1.08,62.5,0,0,999999,8173,"03,02,"
20161108,502,E,819.88,2.6,252,0.53,59.75,0,0,100,999999,"02,03,"
20161108,503,E,842.25,2,0,-0.85,69.5,0,0,93.33,2697,"03,02,10,"
20161108,504,E,857.88,1.6,60,3.58,55.75,0,0,999999,999999,"02,03,"
20161109,201,B,1012.53,4.7,15,18.83,76.25,0.5,1,100,6421,"10,80,"
20161109,501,E,793.1,4.2,152,1.48,58.5,0,0,999999,1406,"03,02,"
20161109,502,E,816.03,2.5,305,1.15,62.5,0,0,23.33,999999,"02,03,"
20161109,503,E,838.1,2.8,155,0.38,65,0,0,6.67,3688,"10,02,03,"
20161109,504,E,853.63,1.7,46,4.7,55.75,0,0,999999,999999,"02,03,"
20161110,201,B,1013.6,4,4,14.78,92.75,4.1,3.5,100,5880,"10,60,"
20161110,501,E,790.93,6.9,16,-0.13,48.25,0,0,999999,4097,"03,06,02,"
20161110,502,E,813.98,7,293,2,44.25,0,0,0,999999,"02,03,06,"
20161110,503,E,836.23,5.7,36,1.7,46,0,0,63.33,2013,"06,03,"
20161110,504,E,851.48,2.7,36,5.1,41.25,0,0,999999,999999,"06,03,"
20161111,201,B,1012.03,3.6,16,16.3,85,0.4,0,100,7589,"60,"
20161111,501,E,787.53,5.3,134,1.45,42.25,0,0,999999,6847,"06,03,02,"
20161111,502,E,810.28,4.4,155,0.75,55.75,0,0,0,999999,"02,03,"
20161111,503,E,832.2,2.4,7,0.53,55.75,0,0,20,3000,"06,03,02,10,"
20161111,504,E,847.65,1.8,45,4.1,50.75,0,0,999999,999999,"06,02,03,"
20161112,201,B,1010.35,2.7,56,22.53,82.5,0,0,70,8807,
20161112,501,E,788.93,3.9,155,0.9,49.25,0,0,999999,9837,"03,02,"
20161112,502,E,811.68,3.2,166,1.7,51.5,0,0,66.67,999999,"02,03,"
20161112,503,E,833.55,2.3,2,-0.2,59.75,0,0,73.33,2953,"03,02,"
20161112,504,E,849.23,1.6,68,3.48,56.75,0,0,999999,999999,"02,03,"
20161113,201,B,1009.48,2.9,138,24.65,84.25,0,0,53.33,14279,
20161113,501,E,788.35,5.9,129,2.75,45.75,0,0,999999,9478,"03,02,"
20161113,502,E,811.28,3.7,280,3.8,47.75,0,0,36.67,999999,"02,03,"
20161113,503,E,833.38,4.8,41,0.65,60.5,0,0,26.67,3992,"03,02,10,"
20161113,504,E,848.88,1.8,64,4.3,59.5,0,0,999999,999999,"02,03,"
20161114,201,B,1008.13,2.4,205,25.08,84.5,0,0,6.67,2526,"10,01,"
20161114,501,E,792.83,4.6,146,1.9,43.5,0,0,999999,9100,
20161114,502,E,815.88,3,281,3.1,45.5,0,0,16.67,999999,"02,03,"
20161114,503,E,837.8,2.7,100,2.35,43.75,0,0,999999,5638,"03,"
20161114,504,E,853.23,1.5,119,5.45,50.5,0,0,999999,999999,"02,03,"
20161115,201,B,1008.28,2.8,188,25.4,84.25,0,0,13.33,4702,"10,"
20161115,501,E,787.7,3.7,178,1.8,52,0,0,999999,10610,"03,02,"
20161115,502,E,810.5,3.7,325,3.03,50.25,0,0,33.33,999999,"02,03,"
20161115,503,E,832.48,2.6,359,0.4,58,0,0,50,4666,"03,02,"
20161115,504,E,847.98,1.7,35,3.98,58.25,0,0,999999,999999,
20161116,201,B,1009.58,2.5,54,24.7,79,0,0,13.33,8073,
20161116,501,E,790.08,4.3,139,2.3,46.75,0,0,999999,11405,"03,02,"
20161116,502,E,813.1,2.6,246,2,55.5,0,0,20,999999,"02,03,"
20161116,503,E,834.95,2.1,333,0.03,60.25,0,0,16.67,3813,"03,02,10,"
20161116,504,E,850.53,1.9,292,4.25,60.75,0,0,999999,999999,"02,03,"
20161117,201,B,1009.23,3.1,21,24.25,82.25,0,0,16.67,6057,"10,01,"
20161117,501,E,787.43,4,169,2.75,47.25,0,0,999999,10098,"03,02,"
20161117,502,E,810.35,2.8,107,4.7,48.5,0,0,33.33,999999,"02,03,"
20161117,503,E,832,3.1,141,0.43,60,0,0,36.67,3143,"03,02,"
20161117,504,E,847.28,1.5,202,5.58,56.75,0,0,999999,999999,"02,03,"
20161118,201,B,1006.93,3.1,8,24.45,83.75,0,0.5,96.67,5695,"10,"
20161118,501,E,784.73,8.1,72,4.13,38,0,0,999999,6463,"03,02,"
20161118,502,E,807.78,6.8,313,4.68,44.75,0,0,33.33,999999,"02,03,"
20161118,503,E,829.73,6.9,34,1.58,55.5,0,0,6.67,2158,"03,02,10,"
20161118,504,E,845.05,4.3,46,6.2,52.25,0,0,999999,999999,"02,03,"
20161119,201,B,1005.88,3.2,82,25.7,80.25,0.6,0.1,86.67,3768,"10,60,"
20161119,501,E,789.28,5.9,135,1.2,48.75,0,0,999999,11245,"03,"
20161119,502,E,812.38,3.8,9,2.05,48,0,0,33.33,999999,"06,03,02,"
20161119,503,E,834.4,4.8,38,1.05,54.75,0,0,66.67,3743,"07,06,03,"
20161119,504,E,849.88,2.3,59,5.38,43,0,0,999999,999999,
20161120,201,B,1005.58,3.5,123,25.63,76.75,0,0,86.67,23872,
20161120,501,E,785.95,4.7,146,1.48,52.75,0,0,999999,13666,"03,02,"
20161120,502,E,809.05,3.4,245,3.13,45.25,0,0,0,999999,"03,02,"
20161120,503,E,830.85,4,138,0.18,58.25,0,0,0,3946,"03,02,"
20161120,504,E,846.3,1.5,329,4.1,54.25,0,0,999999,999999,"02,03,"
20161121,201,B,1005.33,3.4,72,25.03,82.5,0,7.6,76.67,31922,
20161121,501,E,790.23,7.7,138,-5.15,57.25,0,0,999999,13819,"03,02,"
20161121,502,E,814.03,6.3,322,-3.98,65,0,0.3,100,999999,"03,02,"
20161121,503,E,837.43,5.8,41,-3.8,43.25,0,0,100,5073,"03,"
20161121,504,E,853.03,4.1,58,-0.28,42,0,0,999999,999999,"03,"
20161122,201,B,1005.78,3.4,17,22.73,96.75,29.3999,45.1999,100,1882,"80,10,"
20161122,501,E,794.1,4.2,181,-8.03,49.75,0,0,999999,26411,"03,"
20161122,502,E,818.55,3.3,326,-7.73,74.25,0.3,0,100,999999,"70,03,16,"
20161122,503,E,841.63,4.1,62,-6.5,42.5,0,0,80,10041,"03,"
20161122,504,E,857.73,2.8,54,-3.33,39,0,0,999999,999999,"70,03,"
20161123,201,B,1008.78,5.5,19,19.63,95.5,41.5,18.1,100,1689,"10,60,"
20161123,501,E,794.35,4.9,136,-6.78,53.5,0,0,999999,7856,"03,02,"
20161123,502,E,818.5,2.7,297,-5.6,64.75,0,0,33.33,999999,"03,02,"
20161123,503,E,841.45,2.7,36,-6.08,44.75,0,0,0,5828,"03,"
20161123,504,E,857.58,2,20,-2.48,38.5,0,0,999999,999999,"03,"
20161124,201,B,1012.08,5.9,13,14.75,73.75,0,0.2,93.33,21301,
20161124,501,E,788.93,4,175,-3.33,48.75,0,0,999999,8150,"03,"
20161124,502,E,812.6,3.6,311,-2.38,51.75,0,0,90,999999,"03,02,"
20161124,503,E,835.18,4,58,-2.63,43.5,0,0,83.33,6538,"03,"
20161124,504,E,850.93,2.3,44,0.83,37.25,0,0,999999,999999,"03,"
20161125,201,B,1009.53,4.1,11,16.25,82.5,0.2,0,100,13123,"60,"
20161125,501,E,792.13,4.9,133,-4.83,47,0,0,999999,16381,"03,"
20161125,502,E,816,5.6,321,-3.88,52.25,0,0,100,999999,"03,02,"
20161125,503,E,838.7,5,46,-4.05,45.75,0,0,86.67,3770,"03,"
20161125,504,E,854.63,2.9,46,-0.4,36.25,0,0,999999,999999,"03,02,"
20161126,201,B,1009.63,6.3,0,15.03,89.5,4.8,20.6,100,3053,
20161126,501,E,791.43,3.9,157,-5.25,62.25,0,0,999999,8281,"03,02,"
20161126,502,E,815.18,3,244,-3.78,55.25,0,0,0,999999,
20161126,503,E,837.75,2.8,132,-5.73,58.75,0,0,13.33,3447,"03,02,"
20161126,504,E,853.58,1.6,32,-0.7,49.5,0,0,999999,999999,"03,02,"
20161127,201,B,1009.93,4.9,15,14.53,79.75,15.8,0,70,2512,"10,60,"
20161127,501,E,790.4,4.4,315,-1.45,40.25,0,0,999999,5635,"03,"
20161127,502,E,813.7,2.7,303,-3.8,58.75,0,0,0,999999,"03,02,"
20161127,503,E,836.03,2.3,7,-4.2,58.25,0,0,23.33,4255,"03,02,"
20161127,504,E,851.83,1.4,80,-0.15,49,0,0,999999,999999,"03,02,"
20161128,201,B,1013.6,5.4,14,16.5,63.5,0,0,0,28340,
20161128,501,E,792.4,4.6,181,-2.98,51.25,0,0,999999,12337,"03,02,"
20161128,502,E,815.85,4,324,-1.9,64.5,0,0,999999,999999,"03,02,"
20161128,503,E,838.58,4.6,22,-2.58,54.5,0,0,93.33,4869,"03,02,"
20161128,504,E,854.3,2.7,55,1.33,52.5,0,0,999999,999999,"03,02,"
20161129,201,B,1015.23,5.5,19,17.03,64.5,0,0,93.33,15625,
20161129,501,E,796.88,3.7,136,-5.33,56.5,0,0,999999,8545,"03,"
20161129,502,E,820.65,4.6,309,-1.18,46.5,0,0,86.67,999999,"03,"
20161129,503,E,843.33,2.6,40,-3.48,53.5,0,0,26.67,6655,"03,"
20161129,504,E,859.18,2.2,48,1.8,38.25,0,0,999999,999999,"03,02,"
20161130,201,B,1015.38,4.6,350,18.73,62.75,0,0,46.67,13604,
20161130,501,E,795.83,3.7,159,-4.83,54.75,0,0,999999,8314,"03,02,"
20161130,502,E,819.5,2.7,253,-3.4,59,0,0,0,999999,"03,02,"
20161130,503,E,842.2,2.5,6,-5.53,58.75,0,0,0,4544,"03,02,"
20161130,504,E,858.05,1.5,39,-0.63,51.5,0,0,999999,999999,"03,02,"
20161201,201,B,1015,4.4,25,18.25,62.25,0,0,0,10959,
20161201,501,E,794.03,4.4,157,-3.13,39.25,0,0,999999,9378,"03,02,"
20161201,502,E,817.55,2.7,305,-3.23,52.75,0,0,0,999999,"03,02,"
20161201,503,E,840.03,2.3,8,-5.5,56.25,0,0,0,4688,"03,02,"
20161201,504,E,855.95,1.7,50,-0.43,46.5,0,0,999999,999999,"03,02,"
20161202,201,B,1015.25,4.6,23,19.25,66.25,0,0,70,8881,
20161202,501,E,792.78,2.5,171,-5.03,50,0,0,999999,9659,"03,02,"
20161202,502,E,816.33,2.6,189,-3.18,74.75,0,0,66.67,999999,"03,02,"
20161202,503,E,838.9,2.2,4,-5.25,66.75,0,0,70,3009,"03,02,10,"
20161202,504,E,854.78,1.3,38,-0.88,64,0,0,999999,999999,"03,02,"
20161203,201,B,1013.65,3.7,22,20.05,69.75,0,0,100,11036,
20161203,501,E,793,3.3,172,-3.95,49.75,0,0,999999,8240,"03,"
20161203,502,E,816.58,3.4,254,-1.88,59.5,0,0,13.33,999999,"03,02,"
20161203,503,E,839,3,146,-3.75,59.75,0,0,43.33,4073,"03,"
20161203,504,E,854.85,2.1,74,0.25,60.5,0,0,999999,999999,"03,02,"
20161204,201,B,1010.9,2.9,3,21.95,72.5,0,0,90,5189,"10,"
20161204,501,E,789,3.7,340,-1.5,36.25,0,0,999999,11853,"03,"
20161204,502,E,812.3,3,287,0.3,42.75,0,0,33.33,999999,"03,02,"
20161204,503,E,834.48,3.4,300,-3.23,54.5,0,0,0,4059,"03,02,"
20161204,504,E,850.25,1.4,73,0.7,52,0,0,999999,999999,"03,02,"
20161205,201,B,1010.15,3.1,339,23.48,74.5,0,0,80,5169,"10,"
20161205,501,E,796.78,8,329,-2.9,42.25,0,0,999999,9122,"03,"
20161205,502,E,820.45,5,309,-1.65,50,0,0,0,999999,"03,"
20161205,503,E,842.93,7,24,-4.23,57,0,0,0,4988,"03,"
20161205,504,E,858.88,2.3,35,1,46.75,0,0,999999,999999,"03,02,"
20161206,201,B,1013.58,7.7,17,20,47,0,0,100,11464,
20161206,501,E,793.63,3.7,179,-1.63,46,0,0,999999,12038,"03,02,"
20161206,502,E,817.1,2.7,258,-1.95,55.5,0,0,3.33,999999,"03,02,"
20161206,503,E,839.58,2.2,133,-4.2,56.75,0,0,31,5451,"03,02,"
20161206,504,E,855.38,1.6,70,0.33,51,0,0,999999,999999,"03,02,"
20161207,201,B,1011.93,4,17,19.4,49.5,0,0,83.33,12247,
20161207,501,E,792.68,4.6,149,-0.73,48.5,0,0,999999,7786,"03,"
20161207,502,E,816.1,2.6,216,-0.3,51.75,0,0,20,999999,"03,02,"
20161207,503,E,838.23,2.7,127,-2.5,53.75,0,0,30,3558,"03,02,"
20161207,504,E,854.03,1.6,26,1.53,52,0,0,999999,999999,"03,02,"
20161208,201,B,1009.23,3.8,13,18.63,49.5,0,0,10,10244,
20161208,501,E,787.1,4,318,0.23,42.5,0,0,999999,8204,"03,"
20161208,502,E,809.83,3.2,218,1.7,48.5,0,0,46.67,999999,"03,02,"
20161208,503,E,831.95,2.6,3,-2.2,55.25,0,0,46.67,5099,"03,02,"
20161208,504,E,847.43,1.8,42,2.38,53,0,0,999999,999999,"03,02,"
20161209,201,B,1008.03,2.3,9,18.55,54.5,0,0,0,9973,
20161209,501,E,787.78,5.2,134,0.2,40,0,0,999999,5401,"03,"
20161209,502,E,810.75,4.7,307,-0.65,57.75,0,0,100,999999,"03,02,"
20161209,503,E,833,4.2,42,-3.1,57.5,0,0,53.33,6151,"03,02,"
20161209,504,E,848.63,1.9,60,1.48,52.75,0,0,999999,999999,"03,02,"
20161210,201,B,1008.95,2.7,36,20.03,69,0,0,33.33,7723,"01,"
20161210,501,E,786.03,3.3,323,-2.35,53.25,0,0,999999,5060,"03,02,"
20161210,502,E,809.25,2.8,312,-1.63,60.25,0,0,53.33,999999,"03,02,"
20161210,503,E,831.35,2.4,308,-3.7,62.75,0,0,53.33,4211,"03,02,"
20161210,504,E,847.08,1.7,63,1.1,54.75,0,0,999999,999999,"03,02,"
20161211,201,B,1008.9,3.9,127,20.15,77.5,0,0,3.33,7151,"10,"
20161211,501,E,781.33,3.3,150,-2.48,55.25,0,0,999999,5000,"03,02,"
20161211,502,E,804.35,3.6,124,-0.83,71.75,0,0,33.33,999999,"03,02,"
20161211,503,E,826.45,3.6,39,-3.15,66.5,0,0,10,3722,"03,02,"
20161211,504,E,841.83,1.5,7,0.98,65.25,0,0,999999,999999,"03,02,"
20161212,201,B,1007.5,4,17,21.28,73,0,0,30,15876,
20161212,501,E,788.28,4.8,134,-3.4,61,0,0,999999,5523,"03,02,"
20161212,502,E,811.83,2.7,334,-0.9,60.5,0,0,66.67,999999,"03,02,"
20161212,503,E,834.33,3.5,11,-1.68,54.5,0,0,66.67,5586,"03,"
20161212,504,E,850.05,2.1,11,1.05,54.5,0,0,999999,999999,"03,"
20161213,201,B,1007.1,3,336,22.35,75.5,0,0,43.33,11095,"01,"
20161213,501,E,790.63,4.5,173,-4,59.25,0,0,999999,5284,"03,02,"
20161213,502,E,814.13,3.6,292,-2.93,65.25,0,0,33.33,999999,"03,02,"
20161213,503,E,836.85,3.9,15,-5.53,62,0,0,36.67,3455,"03,02,"
